Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by,Date
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:59:00,2026-08-30 04:29:00,4.33,11.26,42.17,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:58:00,2026-08-30 04:28:00,4.88,11.05,37.81,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:58:00,2026-08-30 04:28:00,5.3,10.97,35.93,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:57:00,2026-08-30 04:27:00,5.55,11.02,42.58,,0.21,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:57:00,2026-08-30 04:27:00,5.83,11.07,39.42,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:56:00,2026-08-30 04:26:00,5.88,11.11,39.74,,0.15,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:56:00,2026-08-30 04:26:00,5.95,11.23,39.86,,0.07,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:55:00,2026-08-30 04:25:00,5.91,11.69,33.91,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 09:55:00,2026-08-30 09:45:00,44.1,79.11,13.92,10.22,0.93,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:55:00,2026-08-30 04:25:00,5.84,12.11,33.13,,0.27,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:54:00,2026-08-30 04:24:00,5.93,12.52,40.35,,0.18,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:54:00,2026-08-30 04:24:00,6.0,12.97,40.06,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:53:00,2026-08-30 04:23:00,6.25,13.49,38.48,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:53:00,2026-08-30 04:23:00,6.54,13.84,39.77,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:52:00,2026-08-30 04:22:00,6.91,13.9,36.92,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:52:00,2026-08-30 04:22:00,7.16,13.84,35.44,,0.35,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:51:00,2026-08-30 04:21:00,7.42,13.74,36.26,,0.16,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:51:00,2026-08-30 04:21:00,7.76,13.52,38.25,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:50:00,2026-08-30 04:20:00,8.24,13.32,37.38,,0.23,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:50:00,2026-08-30 04:20:00,8.52,13.22,38.08,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:49:00,2026-08-30 04:19:00,8.83,13.36,39.07,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:49:00,2026-08-30 04:19:00,9.3,13.63,38.19,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:48:00,2026-08-30 04:18:00,9.89,13.98,34.28,,0.34,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:48:00,2026-08-30 04:18:00,10.23,14.29,36.88,,0.27,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:47:00,2026-08-30 04:17:00,10.31,14.54,41.46,,0.16,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:47:00,2026-08-30 04:17:00,10.48,14.83,44.47,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:46:00,2026-08-30 04:16:00,10.85,15.15,44.46,,0.1,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:46:00,2026-08-30 04:16:00,11.14,15.27,35.33,,0.07,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:45:00,2026-08-30 04:15:00,11.29,15.46,35.81,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 09:45:00,2026-08-30 04:14:00,98.27,,0.0,3.54,8.04,site_5592,Swan Environ,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:45:00,2026-08-30 04:15:00,11.41,15.55,48.24,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:44:00,2026-08-30 04:14:00,11.38,15.79,37.49,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:44:00,2026-08-30 04:14:00,11.38,15.93,33.83,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:43:00,2026-08-30 04:13:00,11.16,15.97,38.09,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:43:00,2026-08-30 04:13:00,10.68,16.06,41.86,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:42:00,2026-08-30 04:12:00,10.15,16.1,40.8,,0.0,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:42:00,2026-08-30 04:12:00,9.57,16.15,41.55,,0.1,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:41:00,2026-08-30 04:11:00,8.93,16.15,33.54,,0.01,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:41:00,2026-08-30 04:11:00,8.21,16.13,41.06,,0.13,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:40:00,2026-08-30 04:10:00,7.32,16.08,35.18,,0.31,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 09:40:00,2026-08-30 09:30:00,55.3,98.5,14.54,11.87,1.2,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:40:00,2026-08-30 04:10:00,6.62,15.92,38.28,,0.28,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:39:00,2026-08-30 04:09:00,5.87,15.71,38.51,,0.27,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:39:00,2026-08-30 04:09:00,5.34,15.46,38.43,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:38:00,2026-08-30 04:08:00,5.05,15.07,35.88,,0.35,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:38:00,2026-08-30 04:08:00,5.11,14.68,37.11,,0.32,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:37:00,2026-08-30 04:07:00,5.22,14.19,41.28,,0.31,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:37:00,2026-08-30 04:07:00,5.38,13.83,38.97,,0.34,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:36:00,2026-08-30 04:06:00,5.57,13.54,34.98,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:36:00,2026-08-30 04:06:00,5.56,13.38,42.85,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:35:00,2026-08-30 04:05:00,5.37,13.38,41.86,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:35:00,2026-08-30 04:05:00,4.97,13.44,39.82,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:34:00,2026-08-30 04:04:00,4.51,13.63,36.97,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:34:00,2026-08-30 04:04:00,4.03,13.7,33.19,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:33:00,2026-08-30 04:03:00,3.45,13.68,43.22,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:33:00,2026-08-30 04:03:00,3.09,13.66,46.79,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:32:00,2026-08-30 04:02:00,2.62,13.65,37.74,,0.41,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:32:00,2026-08-30 04:02:00,2.11,13.55,34.91,,0.41,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:31:00,2026-08-30 04:01:00,1.69,13.47,41.3,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:31:00,2026-08-30 04:01:00,1.29,13.48,40.82,,0.28,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:30:00,2026-08-30 04:00:00,1.02,13.58,38.46,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 09:30:00,2026-08-30 03:59:00,3.64,,11.24,0.0,0.0,site_5592,Swan Environ,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:30:00,2026-08-30 04:00:00,0.87,13.61,37.97,,0.39,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:29:00,2026-08-30 03:59:00,1.07,13.56,36.44,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:29:00,2026-08-30 03:59:00,1.33,13.56,41.47,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:28:00,2026-08-30 03:58:00,1.58,13.69,39.47,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:28:00,2026-08-30 03:58:00,2.04,13.82,40.7,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:27:00,2026-08-30 03:57:00,2.61,14.01,39.07,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:27:00,2026-08-30 03:57:00,3.27,14.25,36.57,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:26:00,2026-08-30 03:56:00,3.9,14.53,38.22,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:26:00,2026-08-30 03:56:00,4.44,14.75,43.33,,0.56,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:25:00,2026-08-30 03:55:00,5.12,14.88,39.17,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 09:25:00,2026-08-30 09:15:00,44.4,79.57,13.93,10.25,0.94,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:25:00,2026-08-30 03:55:00,5.69,15.14,32.71,,0.56,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:24:00,2026-08-30 03:54:00,6.34,15.38,38.09,,0.55,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:24:00,2026-08-30 03:54:00,6.73,15.58,37.55,,0.48,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 09:23:00,2026-08-30 03:53:00,7.0,15.9,38.31,,0.34,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-30
