Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:37,30-AUG-2026 11:07,20.36,23.94,32.90,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:36,30-AUG-2026 11:06,21.03,24.33,31.52,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:36,30-AUG-2026 11:06,21.51,24.73,34.41,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:35,30-AUG-2026 11:05,21.84,25.18,32.00,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:35,30-AUG-2026 11:05,22.11,25.57,33.40,,0.04,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:34,30-AUG-2026 11:04,22.31,26.04,30.42,,0.06,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:34,30-AUG-2026 11:04,22.45,26.36,26.31,,0.19,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:33,30-AUG-2026 11:03,22.46,26.48,34.49,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:33,30-AUG-2026 11:03,22.60,26.49,33.34,,0.12,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:32,30-AUG-2026 11:02,22.90,26.52,29.06,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:32,30-AUG-2026 11:02,23.15,26.58,32.23,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:31,30-AUG-2026 11:01,23.41,26.63,35.87,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:31,30-AUG-2026 11:01,23.52,26.67,35.69,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:30,30-AUG-2026 11:00,23.51,26.83,29.22,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 16:30,30-AUG-2026 10:59,3.75,,14.10,299.12,0.94,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:30,30-AUG-2026 11:00,23.47,27.00,30.29,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:29,30-AUG-2026 10:59,23.17,27.17,30.71,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:29,30-AUG-2026 10:59,22.65,27.36,37.00,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:28,30-AUG-2026 10:58,22.14,27.48,32.57,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:28,30-AUG-2026 10:58,21.56,27.75,35.60,,0.02,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:27,30-AUG-2026 10:57,21.13,28.04,33.96,,0.10,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:27,30-AUG-2026 10:57,20.69,28.34,36.89,,0.09,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:26,30-AUG-2026 10:56,20.19,28.54,30.52,,0.19,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:26,30-AUG-2026 10:56,19.87,28.69,32.61,,0.17,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:25,30-AUG-2026 10:55,19.74,28.76,36.94,,0.27,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:25,30-AUG-2026 16:15,47.70,85.23,14.12,10.74,1.02,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:25,30-AUG-2026 16:15,47.70,85.23,14.12,10.74,1.02,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:25,30-AUG-2026 16:15,47.70,85.23,14.12,10.74,1.02,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:25,30-AUG-2026 10:55,19.73,28.67,37.36,,0.12,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:24,30-AUG-2026 10:54,19.63,28.42,29.82,,0.01,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:24,30-AUG-2026 10:54,19.57,28.04,37.45,,0.01,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:23,30-AUG-2026 10:53,19.50,27.56,34.28,,0.07,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:23,30-AUG-2026 10:53,19.49,27.04,35.78,,0.04,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:22,30-AUG-2026 10:52,19.57,26.46,35.81,,0.02,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:22,30-AUG-2026 10:52,19.72,25.94,30.01,,0.05,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:21,30-AUG-2026 10:51,20.04,25.27,30.15,,0.08,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:21,30-AUG-2026 10:51,20.25,24.70,29.82,,0.15,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:20,30-AUG-2026 10:50,20.52,24.15,31.74,,0.10,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:20,30-AUG-2026 10:50,20.76,23.61,34.45,,0.30,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:19,30-AUG-2026 10:49,20.84,23.05,31.07,,0.44,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:19,30-AUG-2026 10:49,20.77,22.50,38.32,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:18,30-AUG-2026 10:48,20.71,22.01,34.60,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:18,30-AUG-2026 10:48,20.78,21.64,30.05,,0.48,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:17,30-AUG-2026 10:47,20.94,21.18,36.53,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:17,30-AUG-2026 10:47,20.91,20.79,34.19,,0.41,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:16,30-AUG-2026 10:46,20.78,20.19,35.15,,0.29,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:16,30-AUG-2026 10:46,20.63,19.59,30.78,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 16:15,30-AUG-2026 10:44,3.98,,15.12,230.14,0.32,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:15,30-AUG-2026 10:45,20.23,18.81,32.65,,0.04,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:15,30-AUG-2026 10:45,19.92,17.99,33.58,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:14,30-AUG-2026 10:44,19.47,17.02,32.97,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:14,30-AUG-2026 10:44,19.27,16.13,26.09,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:13,30-AUG-2026 10:43,19.20,15.25,33.02,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:13,30-AUG-2026 10:43,19.17,14.62,30.79,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:12,30-AUG-2026 10:42,18.94,13.76,33.47,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:12,30-AUG-2026 10:42,18.44,13.27,28.04,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:11,30-AUG-2026 10:41,17.71,12.88,33.01,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:11,30-AUG-2026 10:41,17.02,12.66,36.17,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:10,30-AUG-2026 10:40,15.44,12.38,31.57,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:10,30-AUG-2026 16:00,35.70,64.44,13.45,8.97,0.73,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:10,30-AUG-2026 16:00,35.70,64.44,13.45,8.97,0.73,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:10,30-AUG-2026 16:00,35.70,64.44,13.45,8.97,0.73,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 16:10,30-AUG-2026 16:00,35.70,64.44,13.45,8.97,0.73,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:10,30-AUG-2026 10:40,14.08,12.35,37.05,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:09,30-AUG-2026 10:39,12.69,12.19,37.90,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:09,30-AUG-2026 10:39,11.56,11.99,36.45,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:08,30-AUG-2026 10:38,10.56,11.78,34.46,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:08,30-AUG-2026 10:38,9.99,11.54,37.84,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:07,30-AUG-2026 10:37,9.68,11.14,32.69,,0.05,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:07,30-AUG-2026 10:37,9.57,10.73,33.25,,0.05,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:06,30-AUG-2026 10:36,9.62,10.39,36.18,,0.09,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:06,30-AUG-2026 10:36,9.72,10.26,31.10,,0.13,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:05,30-AUG-2026 10:35,9.73,10.00,33.52,,0.11,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:05,30-AUG-2026 10:35,9.59,9.76,38.64,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:04,30-AUG-2026 10:34,9.27,9.59,37.75,,0.08,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:04,30-AUG-2026 10:34,8.88,9.57,34.03,,0.13,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:03,30-AUG-2026 10:33,8.15,9.47,29.71,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:03,30-AUG-2026 10:33,7.46,9.31,32.10,,0.14,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:02,30-AUG-2026 10:32,6.72,9.22,35.29,,0.07,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:02,30-AUG-2026 10:32,5.76,9.16,32.45,,0.12,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:01,30-AUG-2026 10:31,4.79,9.11,36.02,,0.28,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:01,30-AUG-2026 10:31,4.00,9.07,36.34,,0.30,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 16:00,30-AUG-2026 10:30,3.91,,13.89,271.78,0.77,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 16:00,30-AUG-2026 10:30,3.28,9.09,37.36,,0.29,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 15:59,30-AUG-2026 10:29,2.15,9.13,34.23,,0.41,site_5664,Thermo Fisher Scientific India Private Limited
